Z,N,symbol,idx,energy shift, energy [keV] , unc, ripl shift, jp,order, half_life, half-life operator,unc,unit, half_life [s], unc, decay mode, decay %, unc, decay mode, decay %, unc, decay mode, decay %, unc,isospin,magnetic dipole [mu N], unc, electric quadrupole [b]  , unc,Extraction_date
21,20,Sc,163, ,7572,5, ,3/2+,9,10, , ,keV,4.56237715071386e-20, , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,164, ,7606,5, ,(5/2-),2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,165, ,7620,50, ,(1/2 3/2 5/2)+,10, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,166, ,7640,5, ,(9/2+),6,30, , ,keV,1.52079238357129e-20, , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,167, ,7650,5, ,(5/2+),3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,168, ,7660,5, ,1/2-,10,30, , ,keV,1.52079238357129e-20, , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,169, ,7718,5, ,3/2-,15,20, , ,keV,2.28118857535693e-20, , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,170, ,7742,5, ,(3/2+),2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,171, ,7777,5, ,7/2-,3,35, , ,keV,1.30353632877539e-20, , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,172, ,7815,5, ,(1/2),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,173, ,7830,5, ,5/2-,16,33, , ,keV,1.38253853051935e-20, , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,174, ,7855,5, ,(9/2+),7,27, , ,keV,1.68976931507921e-20, , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,175, ,7874,5, ,(1/2-),1,20, , ,keV,2.28118857535693e-20, , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,176, ,7894,5, ,(1/2 3/2 5/2)+,11, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,177, ,7903,5, ,(1/2),2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,178, ,7938,5, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,179, ,7947,5, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,180, ,7962,5, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,181, ,7981,5, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,182, ,8006,5, ,(3/2-),3,25, , ,keV,1.82495086028554e-20, , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,183, ,8089,5, ,(3/2)-,1,50, , ,keV,9.1247543014277e-21, , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,184, ,8147,5, ,(5/2+),4,75, , ,keV,6.0831695342851e-21, , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,185, ,8450,10, ,(9/2+),8, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,186, ,8645,10, ,(9/2+),9, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,187, ,8879,10, ,9/2+,5,8, , ,keV,5.70297143839232e-20, , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,188, ,9128,10, ,9/2+,6,18, , ,keV,2.53465397261881e-20, , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,189, ,9269,10, ,9/2+,7,10, , ,keV,4.56237715071386e-20, , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,190, ,9415,10, ,9/2+,8,11, , ,keV,4.14761559155805e-20, , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,191, ,9513,10, ,9/2+,9,15, , ,keV,3.04158476714257e-20, , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,192, ,9659,10, ,9/2+,10,16, , ,keV,2.85148571919616e-20, , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,193, ,9698,10, ,9/2+,11,12, , ,keV,3.80198095892821e-20, , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,194, ,9815,10, ,9/2+,12,13, , ,keV,3.50952088516451e-20, , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,195, ,10500, , , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,196, ,11100, , , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10

