Z,N,symbol,idx,energy shift, energy [keV] , unc, ripl shift, jp,order, half_life, half-life operator,unc,unit, half_life [s], unc, decay mode, decay %, unc, decay mode, decay %, unc, decay mode, decay %, unc,isospin,magnetic dipole [mu N], unc, electric quadrupole [b]  , unc,Extraction_date
14,14,Si,106, ,12643.1,0.1, ,(5-),3,80,LT, ,eV,5.7029714383923e-18, , , , , , , , , , , , , , , ,2021-06-10
14,14,Si,107, ,12663.7,0.1, ,(4-),2,700, ,70,eV,6.517681643877e-19,6.5176816438769e-18, , , , , , , , , ,1, , , , ,2021-06-10
14,14,Si,108, ,12715,0.1, ,(0+ 1+),1,100,LT, ,eV,4.5623771507139e-18, , , , , , , , , , ,0, , , , ,2021-06-10
14,14,Si,109, ,12726.2,0.1, ,(2+),14,250, ,5,eV,1.8249508602855e-18,9.12475430142771e-17, , , , , , , , , ,0, , , , ,2021-06-10
14,14,Si,110, ,12742.5,0.5, ,(3-),10,5.4, ,5,keV,8.44884657539603e-20,9.124754301427715e-19, , , , , , , , , ,0,1, , , , ,2021-06-10
14,14,Si,111, ,12754.8,0.1, ,(1 2)+,1,100,LT, ,eV,4.5623771507139e-18, , , , , , , , , , ,0,1, , , , ,2021-06-10
14,14,Si,112, ,12802.7,0.1, ,(3-),11,100, ,20,eV,4.5623771507139e-18,2.28118857535693e-17, , , , , , , , , ,0, , , , ,2021-06-10
14,14,Si,113, ,12805.3,0.4, ,(1- 2+),1,350,LT, ,eV,1.3035363287754e-18, , , , , , , , , , ,0, , , , ,2021-06-10
14,14,Si,114, ,12815.4,0.5, ,(1-),4,3.5, ,10,keV,1.303536328775388e-19,4.562377150713857e-19, , , , , , , , , ,0, , , , ,2021-06-10
14,14,Si,115, ,12816.7,0.1, ,(5+),3,100,LT, ,eV,4.5623771507139e-18, , , , , , , , , , ,0, , , , ,2021-06-10
14,14,Si,116, ,12855.1,0.1, ,(4+),10,30, ,6,eV,1.52079238357129e-17,7.60396191785643e-17, , , , , , , , , ,0,1, , , , ,2021-06-10
14,14,Si,117, ,12859.1,0.3, ,(6+ 4+),1,350,LT, ,eV,1.3035363287754e-18, , , , , , , , , , ,0, , , , ,2021-06-10
