Z,N,symbol,idx,energy shift, energy [keV] , unc, ripl shift, jp,order, half_life, half-life operator,unc,unit, half_life [s], unc, decay mode, decay %, unc, decay mode, decay %, unc, decay mode, decay %, unc,isospin,magnetic dipole [mu N], unc, electric quadrupole [b]  , unc,Extraction_date
29,34,Cu,193, ,5602.1,1, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,194, ,5645,5, ,(5/2- 7/2-),3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,195, ,5713,5, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,196, ,5735.3,1, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,197, ,5768.66,0.19, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,198, ,5797.3,1, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,199, ,5804.3,1, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,200, ,5828.3,1, ,(5/2- 7/2-),4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,201, ,5835,3, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,202, ,5867.63,0.15, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,203, ,5878,3, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,204, ,6093.3,1, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,205, ,6283.7,0.17, ,19/2(+),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,206, ,6375.3,1, ,(3/2 5/2)+,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,207, ,6495.5,1.1, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,208, ,7073.71,0.2, ,23/2(+),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,209, ,7400.3,0.5, ,1/2,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,210, ,7472.7,0.5, ,1/2,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,211, ,7513.3,0.4, ,(3/2),2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,212, ,7529.8,0.4, ,1/2,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,213, ,7605.6,0.4, ,(1/2),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,214, ,7730.2, , ,(1/2),2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,215, ,8564.94,0.22, ,1/2-,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,216, ,8594.2, , ,(3/2 5/2)+,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,217, ,8629.1,0.4, ,5/2-,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,218, ,8639.32,0.23, ,5/2-,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,219, ,8694.1,0.6, ,1/2- 3/2-,11, , , , , , , , , , , , , , , , , , , , ,2021-06-10
