Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
82,124,Pb,5800, ,(8+), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,5800.6,0.4,1+, ,0.27,3,fs,2.7e-16,3e-17, , , , , , , , , , , , , , ,
82,124,Pb,5819.2,0.5,1-, ,1.80,28,fs,0.0000000000000018,2.8e-16, , , , , , , , , , , , , , ,
82,124,Pb,5832,4, , , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,5846.6,0.4,1-, ,0.40,7,fs,4e-16,7e-17, , , , , , , , , , , , , , ,
82,124,Pb,5858.3,0.4,1-, ,0.208,27,fs,2.08e-16,2.7e-17, , , , , , , , , , , , , , ,
82,124,Pb,5885,4, , , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,5903.7,0.4,1-, ,0.132,21,fs,1.32e-16,2.1e-17, , , , , , , , , , , , , , ,
82,124,Pb,5911,7,(4+), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,5940,8, , , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,5951.9,1.2,(1 2+), ,3.5,12,fs,0.0000000000000035,0.0000000000000012, , , , , , , , , , , , , , ,
82,124,Pb,5959.3,0.5,1, ,1.32,21,fs,0.00000000000000132,2.1e-16, , , , , , , , , , , , , , ,
82,124,Pb,5974,5,2, , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,5994,4, , , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,6000.5,0.7,(1 2+), ,5.1,29,fs,0.0000000000000051,0.0000000000000029, , , , , , , , , , , , , , ,
82,124,Pb,6021.6,0.5,1, ,0.69,10,fs,6.9e-16,1e-16, , , , , , , , , , , , , , ,
82,124,Pb,6034.2,0.5,14+, , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,6040,5,3-, , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,6065,8, , , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,6071,4, , , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,6083,7, , , , , , , , , , , , , , , , , , , , , ,
