Z,N,symbol,idx,energy shift, energy [keV] , unc, ripl shift, jp,order, half_life, half-life operator,unc,unit, half_life [s], unc, decay mode, decay %, unc, decay mode, decay %, unc, decay mode, decay %, unc,isospin,magnetic dipole [mu N], unc, electric quadrupole [b]  , unc,Extraction_date
15,17,P,139, ,8203,3, ,(2 3 4)-,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
15,17,P,140, ,8241.3,0.3, ,(0-),3,0.15,LT, ,keV,3.0415847671425713e-18, , , , , , , , , , , , , , , ,2021-06-10
15,17,P,141, ,8247,3, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
15,17,P,142, ,8279.1,0.3, ,(1-),6,0.18,LT, ,keV,2.5346539726188096e-18, , , , , , , , , , , , , , , ,2021-06-10
15,17,P,143, ,8284.8,0.3, ,(0+),3,1.2, ,3,keV,3.801980958928214e-19,1.5207923835712856e-18, , , , , , , , , , , , , , ,2021-06-10
15,17,P,144, ,8291.1,0.3, ,(1+),6,25, , ,keV,1.82495086028554e-20, , , , , , , , , , , , , , , ,2021-06-10
15,17,P,145, ,8292,0.3, ,(1-),7,0.46, ,8,keV,9.918211197204036e-19,5.702971438392321e-18, , , , , , , , , , , , , , ,2021-06-10
15,17,P,146, ,8300,0.3, ,(2-),3,0.64, ,10,keV,7.128714297990402e-19,4.562377150713857e-18, , , , , , , , , , , , , , ,2021-06-10
15,17,P,147, ,8329.8,0.3, ,(2-),4,0.2,LT, ,keV,2.2811885753569284e-18, , , , , , , , , , , , , , , ,2021-06-10
15,17,P,148, ,8336.8,0.3, ,(1)+,1,1.2, ,2,keV,3.801980958928214e-19,2.2811885753569284e-18, , , , , , , , , , , , , , ,2021-06-10
15,17,P,149, ,8353.8,0.4, ,(2-),5,0.58, ,7,keV,7.866167501230788e-19,6.517681643876939e-18, , , , , , , , , , , , , , ,2021-06-10
15,17,P,150, ,8356.8,0.4, ,(1-),8,0.2,LT, ,keV,2.2811885753569284e-18, , , , , , , , , , , , , , , ,2021-06-10
15,17,P,151, ,8357.9, , ,(1+),7,20,LT, ,keV,2.28118857535693e-20, , , , , , , , , , , , , , , ,2021-06-10
15,17,P,152, ,8383.1,0.5, ,(1-),9,1.3, ,3,keV,3.509520885164505e-19,1.5207923835712856e-18, , , , , , , , , , , , , , ,2021-06-10
15,17,P,153, ,8406,0.5, ,(1-),10,1.3, ,3,keV,3.509520885164505e-19,1.5207923835712856e-18, , , , , , , , , , , , , , ,2021-06-10
15,17,P,154, ,8414.2,0.5, ,(2-),6,0.3,LT, ,keV,1.5207923835712856e-18, , , , , , , , , , , , , , , ,2021-06-10
15,17,P,155, ,8540, , ,5+,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
15,17,P,156, ,8815, , , , ,8.3, ,7,keV,5.4968399406191e-20,6.517681643876939e-19, , , , , , , , , , , , , , ,2021-06-10
15,17,P,157, ,9226, , , , ,9.8, ,6,keV,4.65548688848353e-20,7.603961917856428e-19, , , , , , , , , , , , , , ,2021-06-10
15,17,P,158, ,10200, , , , ,13.1, ,6,keV,3.48273064939989e-20,7.603961917856428e-19, , , , , , , , , , , , , , ,2021-06-10
15,17,P,159, ,11040, , , , ,13.6, ,12,keV,3.35468908140725e-20,3.801980958928214e-19, , , , , , , , , , , , , , ,2021-06-10
15,17,P,160, ,12050, , , , ,21.8, ,16,keV,2.09283355537333e-20,2.851485719196161e-19, , , , , , , , , , , , , , ,2021-06-10
15,17,P,161, ,13700, , , , ,21.8, ,23,keV,2.09283355537333e-20,1.983642239440807e-19, , , , , , , , , , , , , , ,2021-06-10
15,17,P,162, ,16640, , , , ,74, ,14,keV,6.1653745279917e-21,3.25884082193847e-20, , , , , , , , , , , , , , ,2021-06-10

