,Unnamed: 0,Z,N,symbol,idx,energy shift, energy [keV] , unc, ripl shift, jp,order, half_life, half-life operator,unc,unit, half_life [s], unc.1, decay mode, decay %, unc.2, decay mode.1, decay %.1, unc.3, decay mode.2, decay %.2, unc.4,isospin,magnetic dipole [mu N], unc.5, electric quadrupole [b]  , unc.6,Extraction_date
144,144,23,24,V,144, ,7725.9,1.4, ,11.5,1,0.069, ,21,ps,0.000000000000069,0.000000000000021, , , , , , , , , , , , , , ,2021-06-10
145,145,23,24,V,145, ,7883.4,1, ,13.5,1,0.107, ,12,ps,0.000000000000107,0.000000000000012, , , , , , , , , , , , , , ,2021-06-10
146,146,23,24,V,146, ,8781.7,1.3, ,12.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
147,147,23,24,V,147, ,9610.5,1.7, ,13.5,1,0.0984, ,30,ps,0.0000000000000984,0.000000000000003, , , , , , , , , , , , , , ,2021-06-10
148,148,23,24,V,148, ,10004.6,1.2, ,15.5,1,0.249, ,17,ps,0.000000000000249,0.000000000000017, , , , , , , , , , , , , , ,2021-06-10
149,149,23,24,V,149, ,10768.7,1.1, ,14.5,1,0.055,LT, ,ps,0.000000000000055, , , , , , , , , , , , , , , ,2021-06-10
150,150,23,24,V,150, ,11094.5,1.7, ,14.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
151,151,23,24,V,151, ,11949.0,2, ,15.5,1,0.083, ,14,ps,0.000000000000083,0.000000000000014, , , , , , , , , , , , , , ,2021-06-10
152,152,23,24,V,152, ,14036.8,2.4, ,17.5,1,0.08,LT, ,ps,0.00000000000008, , , , , , , , , , , , , , , ,2021-06-10
153,153,23,24,V,153, ,14489.1,2.1, ,16.5,1,0.069,LT, ,ps,0.000000000000069, , , , , , , , , , , , , , , ,2021-06-10
154,154,23,24,V,154, ,15258.2,2.1, ,17.5,1,0.069,LT, ,ps,0.000000000000069, , , , , , , , , , , , , , , ,2021-06-10
